SessionID,Round,TimeStamp,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW,VelocityX,VelocityY,VelocityZ,
8037508,0,41.11788,309.1978,0.0571341,191.7951,0.0006906196,0.9550582,0.002814121,-0.2964042,0.0006906196,0.9550582,0.002814121,
8037508,0,41.2057,309.2466,0.05709109,191.9244,0.0007623613,0.9519832,0.002712637,-0.3061377,0.0007623613,0.9519832,0.002712637,
8037508,0,41.31983,309.3173,0.05696828,192.0992,0.0008216167,0.9476168,0.002637818,-0.3193976,0.0008216167,0.9476168,0.002637818,
8037508,0,41.41816,309.4131,0.05676226,192.3173,0.0008669103,0.9418288,0.00262332,-0.3360816,0.0008669103,0.9418288,0.00262332,
8037508,0,41.51538,309.5385,0.05656822,192.5761,0.0009259303,0.9344538,0.002606615,-0.3560736,0.0009259303,0.9344538,0.002606615,
8037508,0,41.61752,309.6983,0.05639182,192.8718,0.0009982422,0.9252928,0.002573505,-0.3792437,0.0009982422,0.9252928,0.002573505,
8037508,0,41.71924,309.8979,0.05621612,193.2001,0.001079197,0.9141161,0.002532422,-0.405443,0.001079197,0.9141161,0.002532422,
8037508,0,41.82008,310.1433,0.05603952,193.5555,0.001168343,0.9006687,0.002486087,-0.4344977,0.001168343,0.9006687,0.002486087,
8037508,0,41.92121,310.4402,0.05586519,193.931,0.001265635,0.8846747,0.002431832,-0.4662007,0.001265635,0.8846747,0.002431832,
8037508,0,42.0065,310.7975,0.05682717,194.3099,0.001441002,0.8672851,0.002261386,-0.4978046,0.001441002,0.8672851,0.002261386,
8037508,0,42.10672,311.2192,0.05701086,194.6549,0.001730927,0.8532604,0.002073087,-0.521478,0.001730927,0.8532604,0.002073087,
8037508,0,42.20848,311.6765,0.0563104,194.9342,0.001695257,0.8471968,0.001892664,-0.5312732,0.001695257,0.8471968,0.001892664,
8037508,0,42.30915,312.1274,0.05582417,195.1446,0.001549663,0.8489299,0.001821972,-0.5284999,0.001549663,0.8489299,0.001821972,
8037508,0,42.4102,312.536,0.05515338,195.288,0.001409262,0.8582706,0.001819089,-0.5131923,0.001409262,0.8582706,0.001819089,
8037508,0,42.5102,312.8806,0.05590506,195.3908,0.001139612,0.8700888,0.00196638,-0.4928898,0.001139612,0.8700888,0.00196638,
8037508,0,42.61237,313.154,0.05647309,195.477,0.000976602,0.8801048,0.002130322,-0.4747739,0.000976602,0.8801048,0.002130322,
8037508,0,42.71383,313.3574,0.05669726,195.5482,0.0009502063,0.8875392,0.002174452,-0.4607261,0.0009502063,0.8875392,0.002174452,
8037508,0,42.81521,313.4955,0.05688126,195.601,0.0009641032,0.8923553,0.002175756,-0.4513275,0.0009641032,0.8923553,0.002175756,
8037508,0,42.91575,313.5769,0.0571132,195.634,0.0009825105,0.8952274,0.002196923,-0.4456032,0.0009825105,0.8952274,0.002196923,
8037508,0,43.01659,313.6048,0.05734346,195.6456,0.0009892612,0.8961961,0.002211183,-0.4436518,0.0009892612,0.8961961,0.002211183,
8037508,0,43.11752,313.5807,0.0574673,195.6354,0.0009983015,0.8953301,0.002216056,-0.4453968,0.0009983015,0.8953301,0.002216056,
8037508,0,43.21831,313.508,0.05729373,195.6053,0.001018977,0.8927075,0.002213366,-0.4506302,0.001018977,0.8927075,0.002213366,
8037508,0,43.31935,313.39,0.05704795,195.558,0.001042733,0.8884123,0.002199993,-0.45904,0.001042733,0.8884123,0.002199993,
8037508,0,43.4209,313.2253,0.05685354,195.4961,0.001061102,0.8823423,0.002181768,-0.4706019,0.001061102,0.8823423,0.002181768,
8037508,0,43.52111,313.0138,0.05668975,195.4233,0.001083355,0.8746584,0.002158657,-0.4847339,0.001083355,0.8746584,0.002158657,
8037508,0,43.62146,312.753,0.05651262,195.3438,0.001113489,0.8647761,0.002133123,-0.502152,0.001113489,0.8647761,0.002133123,
8037508,0,43.70509,312.4388,0.05631948,195.2621,0.001140451,0.8524495,0.002095699,-0.5228041,0.001140451,0.8524495,0.002095699,
8037508,0,43.80666,312.0653,0.05610582,195.1846,0.001167682,0.8373179,0.002050459,-0.5467112,0.001167682,0.8373179,0.002050459,
8037508,0,43.916,311.6286,0.05587746,195.12,0.001207479,0.8189524,0.002006106,-0.5738567,0.001207479,0.8189524,0.002006106,
8037508,0,44.01687,311.1289,0.05565222,195.0795,0.001264743,0.797013,0.001965225,-0.6039577,0.001264743,0.797013,0.001965225,
8037508,0,44.11953,310.568,0.05705897,195.0751,0.001316229,0.7711329,0.001900204,-0.6366699,0.001316229,0.7711329,0.001900204,
8037508,0,44.2202,309.9512,0.05620572,195.1203,0.001411341,0.7410483,0.001881227,-0.6714476,0.001411341,0.7410483,0.001881227,
8037508,0,44.3202,309.2828,0.05571213,195.2312,0.001446696,0.7063535,0.00179594,-0.7078556,0.001446696,0.7063535,0.00179594,
8037508,0,44.4202,308.5746,0.05562886,195.4224,0.001528054,0.6667394,0.001726478,-0.7452874,0.001528054,0.6667394,0.001726478,
8037508,0,44.52069,307.8378,0.05548215,195.7091,0.001611307,0.6219721,0.001662217,-0.783036,0.001611307,0.6219721,0.001662217,
8037508,0,44.62095,307.0904,0.05525881,196.1039,0.001695581,0.5717581,0.001576967,-0.820419,0.001695581,0.5717581,0.001576967,
8037508,0,44.70566,306.3522,0.05505089,196.6188,0.001771778,0.5160034,0.001482714,-0.8565834,0.001771778,0.5160034,0.001482714,
8037508,0,44.80659,305.6479,0.05486225,197.261,0.001855411,0.4545656,0.00138019,-0.8907103,0.001855411,0.4545656,0.00138019,
8037508,0,44.90768,305.0049,0.05467606,198.0342,0.001936572,0.3874736,0.001268577,-0.921878,0.001936572,0.3874736,0.001268577,
8037508,0,45.00901,304.4417,0.05448139,198.9323,0.002032106,0.317779,0.001010854,-0.9481621,0.002032106,0.317779,0.001010854,
8037508,0,45.10961,303.93,0.05426259,199.9239,0.002195599,0.2606444,0.0004055873,-0.9654323,0.002195599,0.2606444,0.0004055873,
8037508,0,45.21086,303.4155,0.05409318,200.9654,0.00226986,0.2302047,0.0001512431,-0.9731396,0.00226986,0.2302047,0.0001512431,
8037508,0,45.31092,302.8617,0.05396412,202.0316,0.002289132,0.2263286,0.0001508799,-0.9740483,0.002289132,0.2263286,0.0001508799,
8037508,0,45.41193,302.2291,0.05384943,203.0933,0.002322391,0.2470249,0.0001415014,-0.9690064,0.002322391,0.2470249,0.0001415014,
8037508,0,45.5122,301.4847,0.05371789,204.1292,0.002256693,0.2865898,0.0002855695,-0.9580507,0.002256693,0.2865898,0.0002855695,
8037508,0,45.61238,300.6743,0.05351419,205.1773,0.00196982,0.3156659,0.001035772,-0.9488679,0.00196982,0.3156659,0.001035772,
8037508,0,45.71311,299.8566,0.05334087,206.2746,0.001943579,0.3208798,0.001157131,-0.9471173,0.001943579,0.3208798,0.001157131,
8037508,0,45.81149,299.0746,0.05322208,207.4438,0.002003439,0.302846,0.00109284,-0.9530368,0.002003439,0.302846,0.00109284,
8037508,0,45.91212,298.3588,0.05308703,208.7038,0.002046471,0.2677738,0.0008650552,-0.9634793,0.002046471,0.2677738,0.0008650552,
8037508,0,46.01323,297.6872,0.05287613,210.0463,0.002106863,0.2339535,0.0004446338,-0.9722454,0.002106863,0.2339535,0.0004446338,
8037508,0,46.11358,297.0204,0.05267212,211.4477,0.00216051,0.2152546,0.0001924858,-0.9765556,0.00216051,0.2152546,0.0001924858,
8037508,0,46.21458,296.3054,0.05252324,212.8743,0.002220771,0.2195883,7.68397E-05,-0.9755901,0.002220771,0.2195883,7.68397E-05,
8037508,0,46.31525,295.4902,0.05240902,214.2885,0.002257438,0.2475671,8.567795E-05,-0.9688682,0.002257438,0.2475671,8.567795E-05,
8037508,0,46.41616,294.5383,0.05227438,215.6638,0.002176287,0.2918783,0.0003132708,-0.956453,0.002176287,0.2918783,0.0003132708,
8037508,0,46.51663,293.4636,0.05207558,217.0095,0.00200322,0.3335574,0.0007070564,-0.9427274,0.00200322,0.3335574,0.0007070564,
8037508,0,46.61773,292.308,0.05187958,218.3519,0.00189747,0.3586298,0.0009749047,-0.9334775,0.00189747,0.3586298,0.0009749047,
8037508,0,46.71895,291.133,0.05173522,219.733,0.001868835,0.3592591,0.001133803,-0.9332353,0.001868835,0.3592591,0.001133803,
8037508,0,46.81986,289.958,0.05160926,221.1671,0.002052821,0.348665,0.0006011427,-0.937245,0.002052821,0.348665,0.0006011427,
8037508,0,46.92072,288.7165,0.05144363,222.5985,0.002197987,0.3546669,0.000196036,-0.9349902,0.002197987,0.3546669,0.000196036,
8037508,0,47.02134,287.3742,0.05131037,223.9893,0.002119786,0.377739,0.0004341714,-0.9259096,0.002119786,0.377739,0.0004341714,
8037508,0,47.10504,285.9402,0.05115116,225.3533,0.001908452,0.4008347,0.0008650273,-0.916148,0.001908452,0.4008347,0.0008650273,
8037508,0,47.20524,284.4344,0.05096468,226.709,0.001879765,0.4167012,0.0008823015,-0.9090412,0.001879765,0.4167012,0.0008823015,
8037508,0,47.3065,282.8636,0.05079357,228.061,0.001907268,0.4275312,0.0008096807,-0.9039982,0.001907268,0.4275312,0.0008096807,
8037508,0,47.40734,281.2334,0.05063245,229.4138,0.001898605,0.4350004,0.0008218698,-0.9004279,0.001898605,0.4350004,0.0008218698,
8037508,0,47.50866,279.5489,0.05046928,230.7719,0.001883085,0.4401972,0.0008408204,-0.8978988,0.001883085,0.4401972,0.0008408204,
8037508,0,47.60923,277.8142,0.05030526,232.1391,0.001870369,0.4438525,0.0008512699,-0.8960975,0.001870369,0.4438525,0.0008512699,
8037508,0,47.70659,276.0327,0.05014391,233.5187,0.001858179,0.4464563,0.0008618534,-0.8948032,0.001858179,0.4464563,0.0008618534,
8037508,0,47.80794,274.2072,0.04998472,234.9132,0.00184663,0.4483347,0.0008715874,-0.8938635,0.00184663,0.4483347,0.0008715874,
8037508,0,47.90828,272.3396,0.04982685,236.3246,0.001835967,0.449706,0.0008791499,-0.8931744,0.001835967,0.449706,0.0008791499,
8037508,0,48.00874,270.4319,0.04967033,237.7543,0.00182626,0.4507181,0.0008848645,-0.892664,0.00182626,0.4507181,0.0008848645,
8037508,0,48.11027,268.4855,0.0495156,239.2037,0.001817351,0.4514727,0.0008890592,-0.8922827,0.001817351,0.4514727,0.0008890592,
8037508,0,48.21195,266.5015,0.04936237,240.6734,0.001809151,0.4520403,0.0008919687,-0.8919952,0.001809151,0.4520403,0.0008919687,
8037508,0,48.31377,264.4811,0.04921075,242.1643,0.00180155,0.452471,0.0008938276,-0.8917769,0.00180155,0.452471,0.0008938276,
8037508,0,48.41445,262.425,0.0490606,243.6767,0.001794482,0.4528,0.0008948185,-0.8916098,0.001794482,0.4528,0.0008948185,
8037508,0,48.51577,260.3342,0.04891211,245.2109,0.001787799,0.4530533,0.0008951389,-0.8914812,0.001787799,0.4530533,0.0008951389,
8037508,0,48.61686,258.2091,0.04876512,246.7671,0.001781458,0.4532494,0.0008948967,-0.8913816,0.001781458,0.4532494,0.0008948967,
8037508,0,48.71756,256.0504,0.04861955,248.3455,0.00177542,0.4534022,0.0008942373,-0.8913039,0.00177542,0.4534022,0.0008942373,
8037508,0,48.81841,253.8587,0.04847554,249.9461,0.001769605,0.4535218,0.0008932054,-0.891243,0.001769605,0.4535218,0.0008932054,
8037508,0,48.91875,251.6344,0.04833302,251.5688,0.001763982,0.4536159,0.0008919202,-0.8911951,0.001763982,0.4536159,0.0008919202,
8037508,0,49.01876,249.3781,0.048192,253.2136,0.001758538,0.4536904,0.0008904189,-0.8911573,0.001758538,0.4536904,0.0008904189,
8037508,0,49.11938,247.0901,0.04805241,254.8804,0.001753265,0.4537495,0.0008887388,-0.8911272,0.001753265,0.4537495,0.0008887388,
8037508,0,49.21956,244.7709,0.04791427,256.5691,0.001748096,0.4537967,0.000886947,-0.8911031,0.001748096,0.4537967,0.000886947,
8037508,0,49.32009,242.4208,0.04777753,258.2795,0.001743046,0.4538344,0.0008850582,-0.8910839,0.001743046,0.4538344,0.0008850582,
8037508,0,49.42032,240.0402,0.04764224,260.0116,0.001738114,0.4538648,0.0008830913,-0.8910684,0.001738114,0.4538648,0.0008830913,
8037508,0,49.52144,237.6296,0.04750825,261.7652,0.001733257,0.4538893,0.0008810572,-0.891056,0.001733257,0.4538893,0.0008810572,
8037508,0,49.60592,235.1891,0.04737577,263.54,0.001728467,0.4539092,0.000878986,-0.8910459,0.001728467,0.4539092,0.000878986,
8037508,0,49.70771,232.7221,0.04724477,265.3396,0.001692086,0.4527108,0.0009419135,-0.8916553,0.001692086,0.4527108,0.0009419135,
8037508,0,49.80906,230.273,0.04712874,267.2144,0.001547907,0.4380174,0.001286577,-0.8989642,0.001547907,0.4380174,0.001286577,
8037508,0,49.90965,227.904,0.04704547,269.2317,0.00162709,0.4075031,0.001150388,-0.9132016,0.00162709,0.4075031,0.001150388,
8037508,0,50.01097,225.6131,0.04692303,271.3877,0.001776419,0.3784211,0.0007526875,-0.9256316,0.001776419,0.3784211,0.0007526875,
8037508,0,50.11154,223.3874,0.04678149,273.6599,0.001749001,0.3560286,0.0007803998,-0.9344731,0.001749001,0.3560286,0.0007803998,
8037508,0,50.21187,221.2037,0.04665713,276.0186,0.001810024,0.3442126,0.0006296709,-0.9388897,0.001810024,0.3442126,0.0006296709,
8037508,0,50.31369,218.9805,0.04656548,278.3777,0.001959785,0.356081,0.000326138,-0.934453,0.001959785,0.356081,0.000326138,
8037508,0,50.41479,216.6493,0.0464802,280.6705,0.001828671,0.3839303,0.0006212928,-0.9233601,0.001828671,0.3839303,0.0006212928,
8037508,0,50.5154,214.2144,0.04634717,282.9023,0.00167338,0.4087359,0.0009123832,-0.9126507,0.00167338,0.4087359,0.0009123832,
8037508,0,50.61786,211.6936,0.04621596,285.0874,0.001667818,0.4259822,0.0009007417,-0.9047296,0.001667818,0.4259822,0.0009007417,
8037508,0,50.7193,209.1483,0.04611743,287.2864,0.001571171,0.4241012,0.00117578,-0.9056127,0.001571171,0.4241012,0.00117578,
8037508,0,50.82138,206.6764,0.04606802,289.5928,0.001580933,0.3969902,0.001284059,-0.9178206,0.001580933,0.3969902,0.001284059,
8037508,0,50.905,204.3712,0.04602328,292.0888,0.001637688,0.3475607,0.001172427,-0.9376553,0.001637688,0.3475607,0.001172427,
8037508,0,51.01126,202.2779,0.04591263,294.8001,0.001743202,0.2923287,0.0007768311,-0.9563161,0.001743202,0.2923287,0.0007768311,
8037508,0,51.11318,200.3806,0.04577648,297.6902,0.00177322,0.2473157,0.0006297771,-0.9689331,0.00177322,0.2473157,0.0006297771,
8037508,0,51.21382,198.6604,0.04566312,300.7242,0.00174921,0.2128526,0.000732569,-0.9770825,0.00174921,0.2128526,0.000732569,
8037508,0,51.31474,197.0977,0.04556306,303.8746,0.0017551,0.1865309,0.0007564612,-0.9824473,0.0017551,0.1865309,0.0007564612,
8037508,0,51.41605,195.7178,0.1185637,307.1268,0.02745999,0.1541683,-0.01314366,-0.9875755,0.02745999,0.1541683,-0.01314366,
8037508,0,51.51754,194.5305,0.2115778,310.4426,0.01153466,0.126891,-0.03575744,-0.9912049,0.01153466,0.126891,-0.03575744,
8037508,0,51.61868,193.3833,0.1711667,313.7404,-0.003950781,0.09980585,-0.0473566,-0.9938715,-0.003950781,0.09980585,-0.0473566,
8037508,0,51.71869,192.3034,0.06680375,317.0435,-0.006177037,0.04881829,-0.01923191,-0.9986035,-0.006177037,0.04881829,-0.01923191,
8037508,0,51.81998,191.4823,0.0299104,320.4164,0.001896606,-0.01479463,0.003128925,-0.9998839,0.001896606,-0.01479463,0.003128925,
8037508,0,51.92081,191.0433,0.05140796,323.8784,0.003409816,-0.07107902,-0.001203365,-0.9974642,0.003409816,-0.07107902,-0.001203365,
8037508,0,52.02114,190.9718,0.05493456,327.3519,0.003333825,-0.1271634,-0.002524638,-0.991873,0.003333825,-0.1271634,-0.002524638,
8037508,0,52.10514,191.2822,0.05279473,330.8018,0.003147366,-0.1840238,-0.003224727,-0.9829115,0.003147366,-0.1840238,-0.003224727,
8037508,0,52.20605,191.9912,0.05891776,334.1941,0.002885251,-0.2414671,-0.006541811,-0.9703827,0.002885251,-0.2414671,-0.006541811,
8037508,0,52.30693,193.0753,0.04617235,337.4823,0.00210378,-0.2985162,0.0008532256,-0.9544019,0.00210378,-0.2985162,0.0008532256,
8037508,0,52.40875,194.5404,0.04373852,340.6104,0.001837504,-0.3573065,0.00061173,-0.9339852,0.001837504,-0.3573065,0.00061173,
8037508,0,52.50992,195.3915,0.003651757,341.4037,0.001971214,-0.2746226,-0.01594047,-0.961418,0.001971214,-0.2746226,-0.01594047,
8037508,0,52.61086,195.7799,0.02861181,341.3549,-0.01564853,-0.1504892,-0.02049727,-0.9882753,-0.01564853,-0.1504892,-0.02049727,
8037508,0,52.71087,196.1358,0.05863329,341.382,-0.01542594,-0.04740639,-0.003123097,-0.9987517,-0.01542594,-0.04740639,-0.003123097,
8037508,0,52.81091,196.4362,0.08164883,341.4064,-0.02095038,0.02690185,0.0005323342,-0.9994184,-0.02095038,0.02690185,0.0005323342,
8037508,0,52.91283,196.6753,0.1000872,341.4492,-0.02516928,0.08555972,-0.001239227,-0.9960144,-0.02516928,0.08555972,-0.001239227,
8037508,0,53.01313,196.8474,0.1072727,341.4979,-0.0251832,0.1363881,-0.005194103,-0.9903218,-0.0251832,0.1363881,-0.005194103,
8037508,0,53.11363,196.9636,0.1072556,341.5401,-0.02134995,0.1781579,-0.01145936,-0.9837036,-0.02134995,0.1781579,-0.01145936,
8037508,0,53.21487,197.0352,0.1074982,341.5681,-0.01781574,0.2038557,-0.01550023,-0.9787161,-0.01781574,0.2038557,-0.01550023,
8037508,0,53.3162,197.0514,0.1124688,341.5728,-0.0189937,0.2081918,-0.01479598,-0.9777917,-0.0189937,0.2081918,-0.01479598,
8037508,0,53.41857,197.0503,0.115732,341.573,-0.01823575,0.2079836,-0.01576062,-0.9778353,-0.01823575,0.2079836,-0.01576062,
8037508,0,53.51907,197.049,0.114694,341.5729,-0.01813097,0.2079494,-0.01484832,-0.9778588,-0.01813097,0.2079494,-0.01484832,
8037508,0,53.61937,197.0481,0.114983,341.5725,-0.01817289,0.207674,-0.01504495,-0.9779136,-0.01817289,0.207674,-0.01504495,
8037508,0,53.71999,197.0473,0.1148828,341.5721,-0.01820287,0.2073945,-0.01500058,-0.977973,-0.01820287,0.2073945,-0.01500058,
8037508,0,53.82002,197.0489,0.1151942,341.5682,-0.01831459,0.2070427,-0.01515672,-0.9780431,-0.01831459,0.2070427,-0.01515672,
8037508,0,53.92073,197.0579,0.1156256,341.5538,-0.01855974,0.205446,-0.01529451,-0.978373,-0.01855974,0.205446,-0.01529451,
8037508,0,54.00492,197.0808,0.1167278,341.5221,-0.0191408,0.2020764,-0.01545356,-0.9790607,-0.0191408,0.2020764,-0.01545356,
8037508,0,54.10493,197.1214,0.1190263,341.466,-0.02015302,0.1969122,-0.01575431,-0.9800874,-0.02015302,0.1969122,-0.01575431,
8037508,0,54.20521,197.1801,0.1223405,341.3831,-0.02170205,0.1896014,-0.01618243,-0.9814879,-0.02170205,0.1896014,-0.01618243,
8037508,0,54.30533,197.2544,0.126056,341.2749,-0.02335174,0.179968,-0.01634342,-0.9832594,-0.02335174,0.179968,-0.01634342,
8037508,0,54.40645,197.3425,0.1282461,341.1408,-0.02470356,0.1683561,-0.01699294,-0.9852701,-0.02470356,0.1683561,-0.01699294,
8037508,0,54.50734,197.4416,0.1307498,340.9815,-0.02636871,0.155017,-0.0178476,-0.9873986,-0.02636871,0.155017,-0.0178476,
8037508,0,54.6075,197.5482,0.1452504,340.7927,-0.02564843,0.1387337,-0.0227717,-0.9897356,-0.02564843,0.1387337,-0.0227717,
8037508,0,54.70893,197.6678,0.1662996,340.5701,-0.02446118,0.1203627,-0.02826492,-0.992026,-0.02446118,0.1203627,-0.02826492,
8037508,0,54.80937,197.797,0.1887252,340.3094,-0.02415326,0.09908113,-0.03361112,-0.9942183,-0.02415326,0.09908113,-0.03361112,
8037508,0,54.91102,197.9318,0.2118893,340.0043,-0.02445849,0.07456434,-0.03666442,-0.9962418,-0.02445849,0.07456434,-0.03666442,
8037508,0,55.01192,198.053,0.2397508,339.6455,-0.02232407,0.05098687,-0.03304181,-0.9979029,-0.02232407,0.05098687,-0.03304181,
8037508,0,55.11263,198.1445,0.2626491,339.2396,-0.01942163,0.03222282,-0.03180928,-0.9987857,-0.01942163,0.03222282,-0.03180928,
8037508,0,55.21264,198.1953,0.278144,338.8095,-0.01567391,0.02229705,-0.03301297,-0.9990832,-0.01567391,0.02229705,-0.03301297,
8037508,0,55.3135,198.2171,0.2914442,338.3814,-0.01279835,0.02110749,-0.03335765,-0.9991387,-0.01279835,0.02110749,-0.03335765,
8037508,0,55.41385,198.23,0.300916,338.0012,-0.01072616,0.02248231,-0.03517172,-0.9990708,-0.01072616,0.02248231,-0.03517172,
8037508,0,55.5146,198.2388,0.3074676,337.6947,-0.008885042,0.02292399,-0.03681595,-0.9990196,-0.008885042,0.02292399,-0.03681595,
8037508,0,55.61504,198.2446,0.3142436,337.463,-0.007203636,0.02300897,-0.0368767,-0.9990289,-0.007203636,0.02300897,-0.0368767,
8037508,0,55.71538,198.2481,0.3214096,337.3055,-0.006323589,0.02280594,-0.0344642,-0.9991257,-0.006323589,0.02280594,-0.0344642,
8037508,0,55.8156,198.2495,0.3254968,337.2128,-0.005914369,0.02270183,-0.03288575,-0.9991838,-0.005914369,0.02270183,-0.03288575,
8037508,0,55.91658,198.2487,0.3265581,337.1805,-0.005774608,0.02247653,-0.03256797,-0.9992002,-0.005774608,0.02247653,-0.03256797,
8037508,0,56.01659,198.2457,0.3253747,337.2071,-0.005887368,0.0222573,-0.0329663,-0.9991913,-0.005887368,0.0222573,-0.0329663,
8037508,0,56.11775,198.2398,0.3219196,337.2898,-0.006237149,0.02173816,-0.03394111,-0.999168,-0.006237149,0.02173816,-0.03394111,
8037508,0,56.21845,198.2315,0.3163844,337.4254,-0.006852058,0.02112385,-0.03551409,-0.9991224,-0.006852058,0.02112385,-0.03551409,
8037508,0,56.31934,198.2276,0.3091484,337.6125,-0.007689801,0.0183435,-0.03744346,-0.9991007,-0.007689801,0.0183435,-0.03744346,
8037508,0,56.41947,198.241,0.303848,337.8468,-0.00925799,0.01039579,-0.03663941,-0.9992316,-0.00925799,0.01039579,-0.03663941,
8037508,0,56.52013,198.2821,0.3017873,338.1246,-0.01051487,-0.004839085,-0.03509729,-0.9993169,-0.01051487,-0.004839085,-0.03509729,
8037508,0,56.62165,198.3589,0.3015261,338.4421,-0.01143503,-0.02772381,-0.0343405,-0.9989601,-0.01143503,-0.02772381,-0.0343405,
8037508,0,56.70569,198.463,0.2995975,338.8051,-0.01289967,-0.05327471,-0.03451623,-0.9978999,-0.01289967,-0.05327471,-0.03451623,
8037508,0,56.80583,198.579,0.2938326,339.2213,-0.01500637,-0.07547201,-0.03584541,-0.9963905,-0.01500637,-0.07547201,-0.03584541,
8037508,0,56.90635,198.6965,0.2842675,339.693,-0.01649811,-0.09110157,-0.03878461,-0.9949493,-0.01649811,-0.09110157,-0.03878461,
8037508,0,57.00662,198.8058,0.2677453,340.2222,-0.01523786,-0.09900437,-0.04559319,-0.9939252,-0.01523786,-0.09900437,-0.04559319,
8037508,0,57.1073,198.9216,0.2521245,340.8065,-0.01564915,-0.1026093,-0.05257311,-0.9932082,-0.01564915,-0.1026093,-0.05257311,
8037508,0,57.20815,199.0715,0.2387786,341.4356,-0.01940586,-0.1121159,-0.05402486,-0.9920357,-0.01940586,-0.1121159,-0.05402486,
8037508,0,57.30861,199.2883,0.2217528,342.0878,-0.01598799,-0.1386228,-0.05170457,-0.9888654,-0.01598799,-0.1386228,-0.05170457,
8037508,0,57.40922,199.5981,0.2177691,342.7506,-0.01199369,-0.1769486,-0.05344581,-0.9826947,-0.01199369,-0.1769486,-0.05344581,
8037508,0,57.5093,199.9817,0.2111848,343.4461,-0.01553901,-0.2140127,-0.06130929,-0.9747812,-0.01553901,-0.2140127,-0.06130929,
8037508,0,57.60991,200.4111,0.1998376,344.1844,-0.02025519,-0.2424183,-0.06563324,-0.9677373,-0.02025519,-0.2424183,-0.06563324,
8037508,0,57.71051,200.8687,0.1889481,344.9696,-0.02200519,-0.2578412,-0.05498286,-0.9643705,-0.02200519,-0.2578412,-0.05498286,
8037508,0,57.81144,201.3547,0.1756209,345.8026,-0.02345826,-0.2642819,-0.0478158,-0.9629738,-0.02345826,-0.2642819,-0.0478158,
8037508,0,57.91197,201.868,0.1524668,346.6743,-0.02545184,-0.2669859,-0.03898675,-0.9625751,-0.02545184,-0.2669859,-0.03898675,
8037508,0,58.01265,202.3994,0.1214127,347.5686,-0.02401658,-0.2691993,-0.0220187,-0.9625332,-0.02401658,-0.2691993,-0.0220187,
8037508,0,58.11355,202.9852,0.09871281,348.4762,-0.01977926,-0.279691,-0.008673687,-0.9598472,-0.01977926,-0.279691,-0.008673687,
8037508,0,58.21428,203.6371,0.07652372,349.3831,-0.01096281,-0.2986365,-0.00414473,-0.954295,-0.01096281,-0.2986365,-0.00414473,
8037508,0,58.3158,204.3276,0.05891009,350.3172,-0.002013925,-0.3120779,-0.007703341,-0.9500232,-0.002013925,-0.3120779,-0.007703341,
8037508,0,58.41693,205.0562,0.05284435,351.2891,0.003135532,-0.3207814,-0.0007999279,-0.9471478,0.003135532,-0.3207814,-0.0007999279,
8037508,0,58.51737,205.828,0.05189345,352.2981,0.003211769,-0.3237856,0.0005865656,-0.9461249,0.003211769,-0.3237856,0.0005865656,
8037508,0,58.61771,206.64,0.05375716,353.353,0.00171869,-0.3215601,-0.0008334293,-0.9468873,0.00171869,-0.3215601,-0.0008334293,
8037508,0,58.71803,207.4824,0.05346626,354.4588,0.001926037,-0.316162,-0.0007933974,-0.9487029,0.001926037,-0.316162,-0.0007933974,
8037508,0,58.8201,208.3403,0.05307448,355.6033,0.002175338,-0.3126884,-0.0006925277,-0.9498531,0.002175338,-0.3126884,-0.0006925277,
8037508,0,58.92136,209.2253,0.05299686,356.774,0.00217148,-0.3148293,-0.0005555116,-0.9491457,0.00217148,-0.3148293,-0.0005555116,
8037508,0,59.00482,210.1824,0.0528875,357.9302,0.002241923,-0.3333052,-0.0003128797,-0.9428163,0.002241923,-0.3333052,-0.0003128797,
8037508,0,59.10482,211.2515,0.05278356,359.0221,0.002303258,-0.3715931,-0.0003149584,-0.9283928,0.002303258,-0.3715931,-0.0003149584,
8037508,0,59.20509,212.4573,0.05271318,359.9988,0.002314675,-0.4267336,-0.0004234426,-0.9043743,0.002314675,-0.4267336,-0.0004234426,
8037508,0,59.30527,213.8107,0.05260374,360.8238,0.00217778,-0.4904829,-0.0006430895,-0.8714478,0.00217778,-0.4904829,-0.0006430895,
8037508,0,59.40595,215.294,0.05240173,361.5078,0.001907996,-0.5475428,-0.0009981877,-0.8367749,0.001907996,-0.5475428,-0.0009981877,
8037508,0,59.50614,216.8779,0.05218647,362.0871,0.001709712,-0.5880699,-0.00125023,-0.8088074,0.001709712,-0.5880699,-0.00125023,
8037508,0,59.60649,218.533,0.052005,362.6158,0.00158859,-0.6082249,-0.001419865,-0.7937618,0.00158859,-0.6082249,-0.001419865,
8037508,0,59.70654,220.227,0.05185394,363.1684,0.001500184,-0.6057221,-0.001579351,-0.7956733,0.001500184,-0.6057221,-0.001579351,
8037508,0,59.80681,221.928,0.05172214,363.8187,0.001501237,-0.5820552,-0.001618266,-0.8131463,0.001501237,-0.5820552,-0.001618266,
8037508,0,59.90746,223.602,0.05158387,364.6292,0.001536603,-0.5397242,-0.001591567,-0.841839,0.001536603,-0.5397242,-0.001591567,
8037508,0,60.00883,225.2184,0.05142847,365.6313,0.001693895,-0.4848949,-0.001335248,-0.8745698,0.001693895,-0.4848949,-0.001335248,
